payment_id,order_id,payment_method,amount,payment_date
90553,90553,Credit Card,792.1800000000001,2025-09-14
90554,90554,Bank Transfer,159.92,2025-05-18
90555,90555,Bank Transfer,911.4,2026-02-08
90556,90556,Bank Transfer,40.04,2026-03-26
90557,90557,Paypal,446.88,2025-04-20
90558,90558,Paypal,110.54,2026-03-10
90559,90559,Credit Card,126.34,2026-03-03
90560,90560,Bank Transfer,1357.08,2026-02-09
90561,90561,Credit Card,781.76,2024-10-11
90562,90562,Credit Card,388.08000000000004,2026-05-02
90563,90563,Credit Card,397.9,2026-01-11
90564,90564,Credit Card,1604.76,2024-12-15
90565,90565,Paypal,315.13,2025-09-24
90566,90566,Paypal,40.349999999999994,2025-12-25
90567,90567,Bank Transfer,739.08,2026-02-12
90568,90568,Credit Card,363.6,2024-07-07
90569,90569,Paypal,1101.36,2024-08-09
90570,90570,Paypal,946.29,2024-08-30
90571,90571,Paypal,176.35000000000002,2024-07-04
90572,90572,Paypal,1372.83,2025-09-19
90573,90573,Bank Transfer,1311.85,2024-12-26
90574,90574,Bank Transfer,629.76,2025-12-11
90575,90575,Bank Transfer,187.88,2025-09-03
90576,90576,Credit Card,339.74,2026-06-02
90577,90577,Paypal,406.24,2024-09-20
90578,90578,Bank Transfer,255.15,2025-06-14
90579,90579,Credit Card,740.62,2025-10-07
90580,90580,Bank Transfer,507.46,2026-01-22
90581,90581,Credit Card,1344.84,2024-11-07
90582,90582,Bank Transfer,2288.05,2025-12-28
90583,90583,Credit Card,1352.16,2025-02-23
90584,90584,Bank Transfer,65.78,2025-02-02
90585,90585,Paypal,205.37,2025-08-05
90586,90586,Paypal,267.74,2026-04-11
90587,90587,Bank Transfer,359.58,2025-04-09
90588,90588,Paypal,1924.56,2026-01-15
90589,90589,Paypal,1592.16,2026-05-16
90590,90590,Paypal,832.0,2026-03-08
90591,90591,Paypal,26.98,2024-06-09
90592,90592,Paypal,1265.01,2024-08-19
90593,90593,Credit Card,1402.6,2025-07-02
90594,90594,Credit Card,821.2,2025-11-12
90595,90595,Paypal,60.86,2026-05-02
90596,90596,Paypal,775.24,2025-08-05
90597,90597,Paypal,905.4,2025-09-11
90598,90598,Credit Card,148.2,2026-03-12
90599,90599,Bank Transfer,127.66,2025-02-21
90600,90600,Bank Transfer,1258.2,2024-08-14
90601,90601,Bank Transfer,27.46,2025-03-31
90602,90602,Paypal,1520.32,2025-11-27
90603,90603,Credit Card,478.36,2024-07-06
90604,90604,Bank Transfer,692.4,2024-12-26
90605,90605,Credit Card,221.8,2025-05-21
90606,90606,Paypal,187.88,2026-01-25
90607,90607,Bank Transfer,,2026-05-31
90608,90608,Paypal,126.34,2025-10-11
90609,90609,Bank Transfer,1690.2,2024-10-06
90610,90610,Credit Card,558.33,2026-05-21
90611,90611,Bank Transfer,164.24,2025-12-03
90612,90612,Bank Transfer,2399.6,2026-03-21
90613,90613,Paypal,2047.55,2026-05-01
90614,90614,Paypal,152.0,2025-02-07
90615,90615,Bank Transfer,116.82,2026-04-16
90616,90616,Credit Card,1210.1399999999999,2024-11-04
90617,90617,Paypal,46.349999999999994,2026-02-25
90618,90618,Bank Transfer,311.3,2024-08-16
90619,90619,Paypal,858.1500000000001,2026-04-18
90620,90620,Bank Transfer,229.5,2025-12-20
90621,90621,Credit Card,960.86,2025-01-06
90622,90622,Bank Transfer,473.11,2024-06-04
90623,90623,Paypal,2360.5,2026-05-30
90624,90624,Bank Transfer,293.89,2025-04-07
90625,90625,Bank Transfer,413.76,2026-04-30
90626,90626,Bank Transfer,2244.2,2025-08-22
90627,90627,Bank Transfer,35.32,2025-04-12
90628,90628,Credit Card,615.9000000000001,2025-09-08
90629,90629,Credit Card,1730.75,2026-04-16
90630,90630,Credit Card,558.3,2026-02-06
90631,90631,Paypal,217.7,2025-04-12
90632,90632,Bank Transfer,26.79,2024-11-29
90633,90633,Paypal,1201.25,2025-08-16
90634,90634,Bank Transfer,1017.4,2026-05-20
90635,90635,Paypal,710.4300000000001,2026-05-12
90636,90636,Paypal,473.81,2024-12-24
90637,90637,Paypal,481.95,2025-10-21
90638,90638,Paypal,792.4,2026-04-23
90639,90639,Credit Card,1346.43,2025-10-08
90640,90640,Paypal,213.33,2025-04-05
90641,90641,Bank Transfer,472.1,2026-02-16
90642,90642,Credit Card,1268.6499999999999,2025-12-28
90643,90643,Credit Card,,2024-07-26
90644,90644,Bank Transfer,676.92,2025-03-28
90645,90645,Credit Card,163.26,2025-09-10
90646,90646,Paypal,1474.56,2024-11-19
90647,90647,Bank Transfer,1865.25,2025-05-16
90648,90648,Bank Transfer,1446.0,2026-05-02
90649,90649,Paypal,1026.5,2025-07-01
90650,90650,Credit Card,,2026-05-06
90651,90651,Bank Transfer,782.0,2025-06-21
90652,90652,Bank Transfer,,2025-09-19
90653,90653,Credit Card,1890.96,2024-06-16
90654,90654,Credit Card,390.20000000000005,2025-05-15
90655,90655,Credit Card,15.09,2025-01-06
90656,90656,Bank Transfer,368.61,2026-05-12
90657,90657,Credit Card,1631.3999999999999,2025-04-27
90658,90658,Paypal,792.6999999999999,2025-05-24
90659,90659,Credit Card,1376.76,2025-08-02
90660,90660,Bank Transfer,725.88,2026-04-06
90661,90661,Credit Card,23.03,2025-06-23
90662,90662,Credit Card,1942.04,2025-08-28
90663,90663,Credit Card,1040.85,2026-05-13
90664,90664,Credit Card,415.91999999999996,2025-09-02
90665,90665,Bank Transfer,473.11,2024-08-29
90666,90666,Paypal,1250.6100000000001,2024-12-03
90667,90667,Bank Transfer,785.28,2025-01-04
90668,90668,Bank Transfer,72.48,2025-06-19
90669,90669,Paypal,1069.98,2025-10-15
90670,90670,Credit Card,1303.17,2025-12-18
90671,90671,Credit Card,,2025-08-18
90672,90672,Paypal,595.77,2025-08-29
90673,90673,Bank Transfer,990.7,2025-08-06
90674,90674,Credit Card,1210.1399999999999,2025-01-12
90675,90675,Credit Card,1598.1,2025-05-02
90676,90676,Paypal,1002.36,2024-08-25
90677,90677,Credit Card,669.5,2025-04-15
90678,90678,Paypal,731.18,2025-07-20
90679,90679,Bank Transfer,635.9,2024-11-03
90680,90680,Bank Transfer,853.4,2024-08-11
90681,90681,Paypal,497.45,2024-07-31
90682,90682,Bank Transfer,491.27,2025-09-21
90683,90683,Credit Card,895.28,2024-07-21
90684,90684,Paypal,82.62,2024-10-24
90685,90685,Credit Card,,2024-06-06
90686,90686,Bank Transfer,675.7,2025-07-05
90687,90687,Bank Transfer,61.980000000000004,2024-11-23
90688,90688,Paypal,107.85,2025-03-02
90689,90689,Credit Card,324.6,2025-07-29
90690,90690,Credit Card,67.85,2026-05-05
90691,90691,Credit Card,337.44,2025-01-21
90692,90692,Bank Transfer,285.4,2025-09-03
90693,90693,Bank Transfer,597.54,2025-02-03
90694,90694,Credit Card,427.8,2026-05-21
90695,90695,Bank Transfer,124.17,2024-10-17
90696,90696,Bank Transfer,294.5,2025-11-01
90697,90697,Credit Card,1355.05,2025-07-11
90698,90698,Bank Transfer,1453.5,2026-02-28
90699,90699,Credit Card,758.44,2025-10-07
90700,90700,Paypal,272.4,2026-02-16
90701,90701,Paypal,802.89,2026-02-15
90702,90702,Bank Transfer,2129.3,2025-01-08
90703,90703,Paypal,2383.75,2026-03-15
90704,90704,Credit Card,255.32,2024-07-21
90705,90705,Paypal,1819.5500000000002,2025-11-27
90706,90706,Bank Transfer,705.7,2025-09-19
90707,90707,Paypal,986.64,2025-03-01
90708,90708,Paypal,1039.7,2025-09-24
90709,90709,Bank Transfer,155.91,2025-06-28
90710,90710,Credit Card,806.76,2024-08-22
90711,90711,Credit Card,1275.75,2024-07-07
90712,90712,Credit Card,396.2,2025-06-09
90713,90713,Credit Card,1725.3,2025-11-27
90714,90714,Bank Transfer,852.24,2025-07-12
90715,90715,Paypal,225.16,2024-06-24
90716,90716,Credit Card,2357.55,2024-12-19
90717,90717,Credit Card,675.48,2025-03-10
90718,90718,Bank Transfer,132.67,2024-08-16
90719,90719,Paypal,369.0,2024-07-28
90720,90720,Credit Card,802.86,2025-05-25
90721,90721,Credit Card,221.43,2024-08-29
90722,90722,Credit Card,264.05,2024-11-05
90723,90723,Bank Transfer,187.2,2024-10-17
90724,90724,Credit Card,16.95,2024-11-28
90725,90725,Paypal,51.5,2026-05-08
90726,90726,Credit Card,334.79999999999995,2025-11-06
90727,90727,Bank Transfer,2137.75,2025-02-20
90728,90728,Credit Card,2016.9,2024-11-20
90729,90729,Credit Card,1802.32,2025-11-27
90730,90730,Bank Transfer,1468.8000000000002,2025-11-07
90731,90731,Credit Card,256.78,2025-12-08
90732,90732,Bank Transfer,545.79,2026-05-08
90733,90733,Bank Transfer,81.22,2024-08-15
90734,90734,Credit Card,481.48,2026-03-09
90735,90735,Bank Transfer,1218.24,2025-04-28
90736,90736,Paypal,319.84,2026-03-19
90737,90737,Paypal,1219.65,2026-01-29
90738,90738,Credit Card,1301.04,2024-08-01
90739,90739,Bank Transfer,861.36,2025-07-03
90740,90740,Bank Transfer,1419.9,2024-09-13
90741,90741,Paypal,13.07,2024-11-27
90742,90742,Credit Card,76.59,2024-08-27
90743,90743,Paypal,1635.68,2025-05-21
90744,90744,Credit Card,462.88,2026-04-18
90745,90745,Paypal,2298.8,2025-01-13
90746,90746,Bank Transfer,1172.49,2026-01-16
90747,90747,Bank Transfer,519.0999999999999,2025-11-16
90748,90748,Paypal,314.94,2025-03-11
90749,90749,Credit Card,813.03,2026-05-31
90750,90750,Paypal,1751.76,2024-12-06
90751,90751,Paypal,1197.3899999999999,2025-01-09
90752,90752,Bank Transfer,2081.85,2024-07-17
90753,90753,Credit Card,340.62,2025-09-06
90754,90754,Bank Transfer,1064.82,2024-07-25
90755,90755,Paypal,1419.48,2025-01-11
90756,90756,Credit Card,83.66,2025-06-05
90757,90757,Bank Transfer,307.96,2026-03-19
90758,90758,Bank Transfer,637.18,2026-04-22
90759,90759,Paypal,301.84,2025-01-21
90760,90760,Bank Transfer,207.96,2026-05-19
90761,90761,Bank Transfer,495.52,2025-02-27
90762,90762,Paypal,45.63,2025-08-03
90763,90763,Paypal,1243.2,2024-08-29
90764,90764,Credit Card,600.74,2024-11-27
90765,90765,Bank Transfer,280.26,2025-09-15
90766,90766,Credit Card,618.96,2025-06-07
90767,90767,Credit Card,346.72,2025-02-01
90768,90768,Bank Transfer,1543.12,2025-07-24
90769,90769,Bank Transfer,473.11,2026-05-26
90770,90770,Bank Transfer,817.84,2026-04-24
90771,90771,Paypal,914.58,2026-02-04
90772,90772,Bank Transfer,516.12,2026-02-25
90773,90773,Paypal,1122.72,2024-11-11
90774,90774,Credit Card,945.42,2025-12-13
90775,90775,Paypal,972.36,2024-12-29
90776,90776,Paypal,30.18,2024-09-12
90777,90777,Credit Card,788.34,2025-01-03
90778,90778,Bank Transfer,62.95,2024-12-24
90779,90779,Credit Card,462.88,2025-08-23
90780,90780,Bank Transfer,543.54,2025-07-16
90781,90781,Credit Card,1226.1,2024-08-02
90782,90782,Credit Card,586.4,2026-04-21
90783,90783,Credit Card,322.95000000000005,2025-08-30
90784,90784,Paypal,300.37,2024-06-29
90785,90785,Bank Transfer,2366.7,2026-04-23
90786,90786,Credit Card,615.9000000000001,2025-11-21
90787,90787,Credit Card,844.88,2024-10-14
90788,90788,Credit Card,,2025-10-24
90789,90789,Credit Card,688.02,2025-06-15
90790,90790,Paypal,481.2,2024-08-10
90791,90791,Paypal,1400.5500000000002,2025-10-12
90792,90792,Paypal,52.85,2025-05-06
90793,90793,Credit Card,1867.45,2025-04-03
90794,90794,Paypal,1905.16,2024-12-13
90795,90795,Paypal,643.77,2025-08-02
90796,90796,Bank Transfer,500.54,2026-05-15
90797,90797,Paypal,1309.76,2026-02-18
90798,90798,Credit Card,2472.7000000000003,2026-02-08
90799,90799,Paypal,299.48,2025-07-14
90800,90800,Paypal,,2024-07-07
90801,90801,Paypal,929.4300000000001,2025-10-22
90802,90802,Credit Card,406.08,2024-11-27
90803,90803,Credit Card,41.83,2025-03-30
90804,90804,Paypal,454.40999999999997,2025-05-28
90805,90805,Paypal,446.4,2024-08-03
90806,90806,Credit Card,434.39,2025-07-16
90807,90807,Credit Card,1281.75,2026-01-24
90808,90808,Paypal,986.64,2024-06-21
90809,90809,Bank Transfer,1233.6499999999999,2025-12-27
90810,90810,Credit Card,1837.5,2024-06-30
90811,90811,Bank Transfer,336.85,2025-08-14
90812,90812,Credit Card,52.3,2025-02-22
90813,90813,Bank Transfer,1407.88,2025-11-15
90814,90814,Paypal,1393.72,2026-05-14
90815,90815,Paypal,616.34,2025-01-01
90816,90816,Bank Transfer,1067.16,2024-10-13
90817,90817,Bank Transfer,304.3,2025-06-21
90818,90818,Bank Transfer,673.7,2025-04-23
90819,90819,Bank Transfer,6.23,2025-01-31
90820,90820,Paypal,,2026-03-30
90821,90821,Bank Transfer,1188.1999999999998,2024-06-08
90822,90822,Bank Transfer,295.2,2025-06-04
90823,90823,Credit Card,442.73,2025-07-26
90824,90824,Credit Card,50.94,2024-10-30
90825,90825,Credit Card,1990.0,2025-02-05
90826,90826,Bank Transfer,495.52,2024-10-26
90827,90827,Bank Transfer,937.34,2025-02-01
90828,90828,Credit Card,1612.6499999999999,2025-05-16
90829,90829,Paypal,449.7,2025-12-22
90830,90830,Credit Card,774.78,2025-06-13
90831,90831,Bank Transfer,765.45,2026-04-05
90832,90832,Credit Card,121.72,2026-04-16
90833,90833,Paypal,1530.0,2026-03-25
90834,90834,Credit Card,1312.15,2024-07-25
90835,90835,Credit Card,1471.0,2024-12-28
90836,90836,Paypal,137.3,2024-08-17
90837,90837,Paypal,132.67,2025-08-19
90838,90838,Bank Transfer,102.96,2025-05-13
90839,90839,Bank Transfer,161.97,2024-07-19
90840,90840,Bank Transfer,1158.55,2025-11-04
90841,90841,Bank Transfer,998.32,2024-10-05
90842,90842,Bank Transfer,47.68,2026-01-04
90843,90843,Paypal,342.43,2024-11-30
90844,90844,Credit Card,2351.0499999999997,2025-04-30
90845,90845,Credit Card,125.49,2025-05-21
90846,90846,Paypal,13.78,2025-06-27
90847,90847,Paypal,935.88,2024-10-23
90848,90848,Bank Transfer,320.4,2025-06-03
90849,90849,Credit Card,997.2,2025-01-22
90850,90850,Paypal,783.14,2025-11-21
90851,90851,Credit Card,805.8,2024-10-21
90852,90852,Credit Card,138.7,2024-09-10
90853,90853,Paypal,872.0,2025-03-26
90854,90854,Bank Transfer,568.83,2024-11-25
90855,90855,Credit Card,25.75,2025-01-21
90856,90856,Bank Transfer,1013.01,2025-11-16
90857,90857,Bank Transfer,117.9,2024-06-17
90858,90858,Paypal,239.65,2025-04-10
90859,90859,Bank Transfer,1572.75,2025-06-22
90860,90860,Credit Card,827.5,2025-04-28
90861,90861,Bank Transfer,639.24,2025-08-03
90862,90862,Paypal,124.52,2025-03-27
90863,90863,Credit Card,550.68,2025-07-09
90864,90864,Credit Card,32.64,2026-01-03
90865,90865,Paypal,542.0,2024-06-14
90866,90866,Bank Transfer,145.6,2026-02-26
90867,90867,Bank Transfer,359.58,2025-03-16
90868,90868,Credit Card,1626.2,2026-03-04
90869,90869,Credit Card,656.52,2024-12-11
90870,90870,Paypal,142.68,2026-02-05
90871,90871,Bank Transfer,189.82,2025-12-01
90872,90872,Paypal,1856.3,2026-03-09
90873,90873,Bank Transfer,371.77,2025-07-12
90874,90874,Credit Card,1884.6,2024-08-19
90875,90875,Bank Transfer,821.8,2025-02-19
90876,90876,Bank Transfer,55.44,2024-09-07
90877,90877,Paypal,1311.85,2025-07-06
90878,90878,Credit Card,38.3,2026-04-18
90879,90879,Paypal,533.54,2025-11-12
90880,90880,Credit Card,279.16,2026-04-28
90881,90881,Credit Card,940.12,2025-07-06
90882,90882,Paypal,1070.52,2026-01-13
90883,90883,Paypal,777.03,2024-08-29
90884,90884,Paypal,342.51,2025-12-27
90885,90885,Paypal,329.05,2025-06-11
90886,90886,Paypal,1289.25,2026-04-14
90887,90887,Bank Transfer,,2026-01-20
90888,90888,Credit Card,1017.8399999999999,2025-10-15
90889,90889,Credit Card,450.62,2024-08-30
90890,90890,Bank Transfer,1061.4,2024-06-19
90891,90891,Paypal,1861.96,2025-05-28
90892,90892,Paypal,1465.65,2025-07-28
90893,90893,Credit Card,282.3,2025-09-16
90894,90894,Paypal,1582.36,2025-07-29
90895,90895,Bank Transfer,1764.08,2024-09-08
90896,90896,Paypal,386.18999999999994,2024-10-27
90897,90897,Bank Transfer,250.84,2026-03-04
90898,90898,Paypal,689.04,2024-10-04
90899,90899,Credit Card,2455.8,2026-03-23
90900,90900,Paypal,1041.8700000000001,2026-03-25
90901,90901,Paypal,1228.6,2024-11-07
90902,90902,Paypal,790.86,2026-01-04
90903,90903,Bank Transfer,236.81,2025-12-09
90904,90904,Bank Transfer,317.95,2025-06-19
90905,90905,Paypal,,2024-12-09
90906,90906,Paypal,53.9,2025-04-07
90907,90907,Credit Card,825.4,2024-07-24
90908,90908,Bank Transfer,1206.52,2024-10-15
90909,90909,Paypal,293.96,2024-07-31
90910,90910,Credit Card,,2026-04-25
90911,90911,Bank Transfer,118.47,2025-04-26
90912,90912,Paypal,161.6,2025-11-09
90913,90913,Paypal,238.26,2025-03-30
90914,90914,Credit Card,1723.45,2025-03-31
90915,90915,Bank Transfer,2073.3,2024-12-08
90916,90916,Paypal,979.16,2025-12-14
90917,90917,Bank Transfer,88.46,2025-07-19
90918,90918,Bank Transfer,1154.73,2024-09-28
90919,90919,Credit Card,1098.45,2024-09-22
90920,90920,Bank Transfer,1858.65,2024-08-28
90921,90921,Credit Card,882.5999999999999,2026-02-17
90922,90922,Bank Transfer,234.98,2025-07-08
90923,90923,Paypal,450.58,2025-09-13
90924,90924,Credit Card,679.7,2025-11-16
90925,90925,Credit Card,586.04,2025-09-18
90926,90926,Bank Transfer,128.73,2025-04-15
90927,90927,Bank Transfer,1484.94,2025-12-01
90928,90928,Credit Card,468.39,2025-12-09
90929,90929,Bank Transfer,408.32,2024-08-14
90930,90930,Bank Transfer,259.83,2025-11-18
90931,90931,Credit Card,500.54,2025-01-07
90932,90932,Bank Transfer,318.59,2024-09-18
90933,90933,Paypal,64.36,2025-01-22
90934,90934,Paypal,32.68,2025-02-11
90935,90935,Paypal,192.48,2026-04-18
90936,90936,Credit Card,547.62,2026-04-22
90937,90937,Bank Transfer,377.12,2024-06-28
90938,90938,Credit Card,339.27,2025-01-25
90939,90939,Paypal,560.85,2025-09-06
90940,90940,Paypal,430.08,2024-12-16
90941,90941,Bank Transfer,2396.95,2025-03-07
90942,90942,Credit Card,530.16,2024-07-05
90943,90943,Credit Card,204.23,2024-08-26
90944,90944,Paypal,89.07000000000001,2025-02-01
90945,90945,Credit Card,215.3,2026-01-11
90946,90946,Bank Transfer,522.9,2025-08-19
90947,90947,Bank Transfer,1072.47,2024-09-12
90948,90948,Bank Transfer,1475.4,2024-11-11
90949,90949,Paypal,2355.75,2025-10-23
90950,90950,Bank Transfer,170.44,2026-02-20
90951,90951,Paypal,,2025-11-19
90952,90952,Paypal,41.83,2024-09-12
90953,90953,Paypal,2070.65,2026-01-11
90954,90954,Bank Transfer,710.4300000000001,2025-06-02
90955,90955,Paypal,470.4,2024-08-15
90956,90956,Paypal,1445.6100000000001,2026-01-22
90957,90957,Bank Transfer,158.97,2025-08-03
90958,90958,Paypal,952.72,2025-08-22
90959,90959,Credit Card,925.23,2025-11-27
90960,90960,Bank Transfer,221.48,2024-07-14
90961,90961,Bank Transfer,,2024-06-10
90962,90962,Paypal,1352.16,2025-06-13
90963,90963,Credit Card,911.25,2025-01-31
90964,90964,Bank Transfer,157.96,2025-07-18
90965,90965,Paypal,1833.4,2025-04-22
90966,90966,Bank Transfer,679.7,2025-04-25
90967,90967,Paypal,449.03,2025-09-18
90968,90968,Credit Card,374.03,2024-06-15
90969,90969,Paypal,978.24,2025-05-03
90970,90970,Credit Card,1021.8000000000001,2024-09-30
90971,90971,Credit Card,567.96,2025-09-25
90972,90972,Credit Card,594.3,2025-10-16
90973,90973,Bank Transfer,412.09,2026-05-28
90974,90974,Bank Transfer,248.76,2024-10-16
90975,90975,Paypal,923.6,2025-02-11
90976,90976,Paypal,592.72,2025-05-24
90977,90977,Credit Card,664.96,2025-09-22
90978,90978,Paypal,255.15,2025-11-25
90979,90979,Bank Transfer,476.90999999999997,2025-06-11
90980,90980,Paypal,941.2,2024-10-11
90981,90981,Credit Card,1011.21,2024-06-06
90982,90982,Credit Card,369.84,2025-09-11
90983,90983,Credit Card,2255.7,2024-09-16
90984,90984,Paypal,376.04,2026-02-04
90985,90985,Paypal,1250.6100000000001,2026-03-12
90986,90986,Bank Transfer,471.15,2026-02-21
90987,90987,Bank Transfer,420.65,2024-06-19
90988,90988,Paypal,1074.95,2025-01-03
90989,90989,Paypal,186.44,2026-05-04
90990,90990,Paypal,1498.76,2024-12-07
90991,90991,Credit Card,1542.0500000000002,2025-10-23
90992,90992,Credit Card,2427.55,2025-12-22
90993,90993,Paypal,535.48,2025-08-13
90994,90994,Bank Transfer,966.6,2025-08-23
90995,90995,Paypal,233.97,2024-11-12
90996,90996,Bank Transfer,947.56,2026-06-03
90997,90997,Credit Card,483.3,2025-05-28
90998,90998,Bank Transfer,144.59,2025-01-07
90999,90999,Bank Transfer,1346.43,2024-07-13
91000,91000,Bank Transfer,625.6,2025-03-04
91001,91001,Credit Card,296.4,2025-05-28
91002,91002,Paypal,1362.0,2024-07-04
91003,91003,Bank Transfer,487.67,2025-11-17
91004,91004,Credit Card,1031.6,2024-10-03
91005,91005,Credit Card,8.37,2025-07-04
91006,91006,Bank Transfer,217.72,2025-11-23
91007,91007,Credit Card,344.01,2025-05-30
91008,91008,Bank Transfer,1224.0,2025-09-04
91009,91009,Credit Card,2420.65,2025-05-31
91010,91010,Paypal,467.65,2025-03-06
91011,91011,Credit Card,1924.5500000000002,2025-12-12
91012,91012,Paypal,514.92,2025-10-12
91013,91013,Paypal,491.52,2025-10-21
91014,91014,Credit Card,996.75,2025-01-20
91015,91015,Bank Transfer,400.83000000000004,2026-02-01
91016,91016,Credit Card,264.25,2025-05-20
91017,91017,Credit Card,1241.25,2025-11-27
91018,91018,Paypal,2364.7,2024-10-13
91019,91019,Bank Transfer,567.33,2025-12-22
91020,91020,Bank Transfer,421.9,2025-08-28
91021,91021,Paypal,557.16,2024-12-06
91022,91022,Credit Card,1239.24,2024-11-05
91023,91023,Bank Transfer,1005.5,2024-07-31
91024,91024,Credit Card,324.6,2026-05-27
91025,91025,Paypal,1187.46,2025-09-14
91026,91026,Bank Transfer,365.45,2024-09-18
91027,91027,Credit Card,552.33,2025-11-26
91028,91028,Paypal,1271.8,2024-09-24
91029,91029,Credit Card,1215.72,2024-12-03
91030,91030,Bank Transfer,314.94,2024-12-15
91031,91031,Credit Card,1479.72,2025-12-19
91032,91032,Bank Transfer,498.1,2024-11-02
91033,91033,Credit Card,,2025-03-24
91034,91034,Paypal,2418.5499999999997,2025-03-05
91035,91035,Paypal,512.7,2025-07-01
91036,91036,Credit Card,206.95,2026-04-14
91037,91037,Paypal,295.2,2025-09-28
91038,91038,Paypal,650.15,2025-02-24
91039,91039,Credit Card,461.11,2026-01-15
91040,91040,Paypal,558.05,2024-08-12
91041,91041,Bank Transfer,418.32,2026-05-06
91042,91042,Paypal,432.35,2025-09-02
91043,91043,Credit Card,233.9,2025-12-08
91044,91044,Paypal,421.2,2025-11-15
91045,91045,Bank Transfer,957.0,2025-05-18
91046,91046,Credit Card,,2024-12-07
91047,91047,Paypal,1066.65,2024-09-19
91048,91048,Paypal,263.39,2025-01-31
91049,91049,Bank Transfer,169.62,2024-12-12
91050,91050,Bank Transfer,243.44,2024-09-27
91051,91051,Bank Transfer,483.71,2025-09-15
91052,91052,Credit Card,620.94,2024-08-02
91053,91053,Credit Card,53.53,2025-03-02
91054,91054,Credit Card,2330.75,2024-11-22
91055,91055,Credit Card,1282.6499999999999,2026-02-04
91056,91056,Paypal,20.91,2026-04-21
91057,91057,Credit Card,110.0,2025-05-01
91058,91058,Credit Card,382.95000000000005,2026-05-24
91059,91059,Bank Transfer,42.68,2025-11-15
91060,91060,Bank Transfer,533.54,2025-09-08
91061,91061,Paypal,208.14,2024-08-07
91062,91062,Bank Transfer,119.9,2025-04-10
91063,91063,Bank Transfer,769.82,2025-01-17
91064,91064,Credit Card,512.9,2026-03-02
91065,91065,Credit Card,905.12,2025-11-04
91066,91066,Bank Transfer,,2024-09-09
91067,91067,Credit Card,414.38,2024-12-04
91068,91068,Paypal,399.56,2024-11-13
91069,91069,Paypal,132.75,2024-09-19
91070,91070,Bank Transfer,67.25,2025-05-12
91071,91071,Credit Card,664.54,2025-07-11
91072,91072,Bank Transfer,1235.56,2025-08-15
91073,91073,Credit Card,1371.8700000000001,2025-01-19
91074,91074,Bank Transfer,,2025-01-01
91075,91075,Paypal,529.89,2025-04-07
91076,91076,Credit Card,455.70000000000005,2025-04-20
91077,91077,Credit Card,250.0,2025-11-13
91078,91078,Paypal,225.8,2025-07-15
91079,91079,Bank Transfer,790.48,2025-09-18
91080,91080,Paypal,1119.6299999999999,2024-07-23
91081,91081,Paypal,1115.19,2025-01-16
91082,91082,Paypal,9.55,2026-05-30
91083,91083,Paypal,421.9,2025-04-30
91084,91084,Credit Card,422.4,2024-11-26
91085,91085,Bank Transfer,83.96,2025-08-04
91086,91086,Paypal,575.36,2024-11-06
91087,91087,Credit Card,2321.35,2025-06-19
91088,91088,Paypal,872.44,2026-05-16
91089,91089,Bank Transfer,840.34,2024-10-02
91090,91090,Paypal,493.05,2025-05-30
91091,91091,Bank Transfer,1909.36,2026-03-14
91092,91092,Bank Transfer,1228.6,2026-01-10
91093,91093,Credit Card,359.27,2024-06-27
91094,91094,Credit Card,,2025-01-08
91095,91095,Bank Transfer,2189.7,2024-07-13
91096,91096,Bank Transfer,,2026-03-16
91097,91097,Paypal,425.34,2025-02-05
91098,91098,Bank Transfer,567.33,2024-10-26
91099,91099,Credit Card,156.0,2025-11-01
91100,91100,Credit Card,2133.6000000000004,2024-06-10
91101,91101,Bank Transfer,242.91,2025-04-14
91102,91102,Credit Card,454.40999999999997,2026-05-11
91103,91103,Paypal,185.86,2026-04-10
91104,91104,Credit Card,1893.36,2024-08-02
91105,91105,Bank Transfer,396.92,2025-08-12
91106,91106,Bank Transfer,1501.85,2025-07-05
91107,91107,Paypal,481.2,2025-06-28
91108,91108,Bank Transfer,664.02,2026-05-15
91109,91109,Bank Transfer,1455.75,2024-10-19
91110,91110,Credit Card,650.15,2025-12-22
91111,91111,Paypal,1309.08,2025-09-06
91112,91112,Bank Transfer,1734.72,2024-09-12
91113,91113,Bank Transfer,2495.1499999999996,2025-03-27
91114,91114,Paypal,129.57,2025-01-11
91115,91115,Bank Transfer,1109.76,2025-01-08
91116,91116,Paypal,1281.0,2024-12-27
91117,91117,Bank Transfer,924.5999999999999,2024-12-19
91118,91118,Credit Card,197.45000000000002,2024-09-23
91119,91119,Bank Transfer,,2024-08-24
91120,91120,Bank Transfer,31.150000000000002,2026-05-18
91121,91121,Credit Card,229.93,2026-05-08
91122,91122,Credit Card,,2024-07-31
91123,91123,Credit Card,367.29999999999995,2026-01-01
91124,91124,Credit Card,,2026-01-13
91125,91125,Paypal,1190.9,2024-07-12
91126,91126,Paypal,739.86,2025-11-03
91127,91127,Credit Card,2498.0,2025-08-22
91128,91128,Credit Card,,2024-10-06
91129,91129,Bank Transfer,1637.2,2025-01-09
91130,91130,Bank Transfer,340.36,2025-09-24
91131,91131,Bank Transfer,1260.76,2025-04-05
91132,91132,Bank Transfer,695.5500000000001,2026-02-25
91133,91133,Bank Transfer,370.31,2025-02-26
91134,91134,Credit Card,787.6,2026-02-23
91135,91135,Credit Card,57.04,2024-12-27
91136,91136,Paypal,1319.6,2026-03-20
